1744122090.0249844,1.0,0.0,0.0
1744122090.1249843,1.0206147068704383,3.5277299654306415e-05,-0.0004004072860543359
1744122090.2249844,1.0413391598870587,0.00010657836340755434,0.0006765699757726897
1744122090.3249843,1.0611134443501928,0.00016380139992826389,0.0009857541190936329
1744122090.4249845,1.080552958801845,0.00010561205634864848,0.0022128230086278806
1744122090.5249844,1.1000187706569542,0.00032106978894166417,0.0006600481949076246
1744122090.6249843,1.1211048942810964,0.0002667961409518935,-0.00029744843351105275
1744122090.7249844,1.1413974375102238,0.00027073413550311227,0.0005842155077603235
1744122090.8249843,1.162115454687458,0.00011302089885508558,0.0007436259852007717
1744122090.9249845,1.1827688377738208,7.052109190851244e-05,0.0006539177353824102
1744122091.0249844,1.1955997047017137,0.00011425400687014862,-0.01365566228761178
1744122091.1249843,1.205140019215944,-0.00010517573110023463,-0.043904641054907385
1744122091.2249844,1.2148153337094216,-0.0005364862363046855,-0.08994351445855508
1744122091.3249843,1.2247469828700739,-0.0014159033105560334,-0.1525194683363864
1744122091.4249845,1.2347912358512225,-0.003040720446764685,-0.2304638301853399
1744122091.5249844,1.2442895443780975,-0.005247438354973739,-0.3237294384895222
1744122091.6249843,1.2546824310775198,-0.008765826526832918,-0.4300100663743903
1744122091.7249844,1.2643415004029979,-0.013065733921999879,-0.5495161478326104
1744122091.8249843,1.2726843129229246,-0.018265907654449506,-0.6695161478326104
1744122091.9249845,1.280363173384256,-0.024305832059640525,-0.7885770116677301
1744122092.0249844,1.2908501834267472,-0.034816283429958475,-0.903156842232834
1744122092.1249843,1.2998082726416436,-0.04626969249637314,-1.0191844465693594
1744122092.2249844,1.3074658778317583,-0.05872190952557589,-1.1322310659038615
1744122092.3249843,1.3135751654327787,-0.07172883982290094,-1.2468122455058726
1744122092.4249845,1.318008553445163,-0.08468810404186568,-1.3603447817989363
1744122092.5249844,1.3213519391271153,-0.10006573605881178,-1.4749253908193374
1744122092.6249843,1.322705821673697,-0.11437964891076198,-1.589970636180179
1744122092.7249844,1.3224516560035993,-0.1290723948131544,-1.7054800410001905
1744122092.8249843,1.3203745610264934,-0.14377643786922467,-1.8208646191765092
1744122092.9249845,1.3166210818081014,-0.15851706099557222,-1.9371937317653034
1744122093.0249844,1.3082078337920156,-0.18023048656210455,-2.037645865598833
1744122093.1249843,1.2976756596435783,-0.2012510275813282,-2.124645150240794
1744122093.2249844,1.2857766579502306,-0.22052896870389324,-2.1959425962331824
1744122093.3249843,1.2727774467607504,-0.23851779890727728,-2.2526283439877552
1744122093.4249845,1.2587704009029599,-0.25577868110647844,-2.2950436906781015
1744122093.5249844,1.2438908444186683,-0.27260522908197704,-2.3226130976173245
1744122093.6249843,1.2284962540807225,-0.28928424647855017,-2.335197047099333
1744122093.7249844,1.2128243432094148,-0.3057001167008724,-2.3331166845897657
1744122093.8249843,1.1978679665796828,-0.32128561296606784,-2.3165046646399343
