1744122090.0249844,0.2,0.0
1744122090.1249843,0.20659143176237535,-0.004004072860543359
1744122090.2249844,0.20844900368069522,0.010769772618270255
1744122090.3249843,0.19720871867411982,0.0030918414332094316
1744122090.4249845,0.19516357854133196,0.012270688895342477
1744122090.5249844,0.1947621151880461,-0.015527748137202558
1744122090.6249843,0.21182206705642245,-0.009574966284186774
1744122090.7249844,0.20219787827021934,0.008816639412713762
1744122090.8249843,0.2067576932556976,0.0015941047744044822
1744122090.9249845,0.20631616720827034,-0.0008970824981836146
1744122091.0249844,0.12798588253685073,-0.1430958002299419
1744122091.1249843,0.09562098705904254,-0.30248978767295603
1744122091.2249844,0.09677628142628251,-0.46038873403647707
1744122091.3249843,0.10061149814448424,-0.625759538778313
1744122091.4249845,0.10162335803886073,-0.7794436184895346
1744122091.5249844,0.09782770674981808,-0.9326560830418231
1744122091.6249843,0.10869993612230684,-1.0628062788486812
1744122091.7249844,0.1051335910030697,-1.1950608145822006
1744122091.8249843,0.09829007038053016,-1.2
1744122091.9249845,0.0978265796862192,-1.1906086383511971
1744122092.0249844,0.1475095903118897,-1.1457983056510388
1744122092.1249843,0.14526423173515393,-1.160276043365253
1744122092.2249844,0.14535929502571326,-1.1304661933450206
1744122092.3249843,0.14173513536255555,-1.1458117960201115
1744122092.4249845,0.1378465313819278,-1.1353253629306375
1744122092.5249844,0.15799501163873753,-1.1458060902040113
1744122092.6249843,0.14437697887437184,-1.1504524536084162
1744122092.7249844,0.1479470831924686,-1.1550940482001133
1744122092.8249843,0.1492645745515788,-1.1538457817631884
1744122092.9249845,0.15297090588216788,-1.1632911258879417
1744122093.0249844,0.2294438533654355,-1.0045213383352953
1744122093.1249843,0.23349276397453636,-0.8699928464196104
1744122093.2249844,0.22668256658057226,-0.7129744599238841
1744122093.3249843,0.2222132666587933,-0.5668574775457297
1744122093.4249845,0.2225536998185825,-0.42415346690346123
1744122093.5249844,0.22546624919281066,-0.27569406939223107
1744122093.6249843,0.22625088378187497,-0.12583949482008241
1744122093.7249844,0.22700903781241535,0.02080362509566902
1744122093.8249843,0.21677606157294668,0.16612019949831297
1744122093.9249845,0.2230523504358367,0.308565523534454
1744122094.0249844,0.30173138843045655,0.14811367816581783
1744122094.1249843,0.30565042241023443,0.12924273298545322
1744122094.2249844,0.30134147540840184,0.11920237898200407
1744122094.3249843,0.2970097132758,0.11347433772937472
1744122094.4249845,0.2981527302054181,0.11914506332991763
1744122094.5249844,0.30842652245054153,0.11754236459499005
1744122094.6249843,0.3097185701865518,0.12678284727620467
1744122094.7249844,0.30721753673345015,0.10616562182961604
1744122094.8249843,0.3098699445182851,0.12058200604776663
1744122094.9249845,0.29980897378601007,0.11864732182160434
1744122095.0249844,0.27144202837954784,-0.008035501595732075
1744122095.1249843,0.2685493157413952,-0.15930197976399876
1744122095.2249844,0.2757263951372384,-0.3025451910284921
1744122095.3249843,0.2725453144115849,-0.4619276180522523
1744122095.4249845,0.2621782931556101,-0.611459605428741
1744122095.5249844,0.2735623061341082,-0.7756421169789982
1744122095.6249843,0.27521798025581967,-0.9322990661530353
1744122095.7249844,0.2794992562993261,-1.0819151271336958
1744122095.8249843,0.2750089307194029,-1.2
1744122095.9249845,0.26662732949067564,-1.2
1744122096.0249844,0.32241707417002224,-1.2
1744122096.1249843,0.33379137919163254,-1.2
1744122096.2249844,0.33564262043251253,-1.2
1744122096.3249843,0.3300454817727264,-1.1859252619957759
1744122096.4249845,0.3333103131545727,-1.199938582509957
1744122096.5249844,0.33403000648875913,-1.2
1744122096.6249843,0.32632157355535224,-1.1862347074988873
1744122096.7249844,0.33699860022051714,-1.2
1744122096.8249843,0.3209646789893727,-1.190442589084002
1744122096.9249845,0.33069835436426864,-1.2
1744122097.0249844,0.41306711405040025,-1.0553065957811474
1744122097.1249843,0.4711085688480985,-0.8990057495172863
1744122097.2249844,0.4775331112257617,-0.7515191501238635
1744122097.3249843,0.46880204690816196,-0.584315641567305
1744122097.4249845,0.4822294147969937,-0.42266484982525576
1744122097.5249844,0.4815763126689222,-0.278517323500974
1744122097.6249843,0.4840761845484777,-0.13063070650540445
1744122097.7249844,0.4788116112934947,0.016588389129232523
1744122097.8249843,0.4750084133100582,0.15419730435515314
1744122097.9249845,0.4818198330678347,0.3147924501919595
1744122098.0249844,0.4062983777732894,0.4633077821499705
1744122098.1249843,0.32960717132918405,0.611490118775894
1744122098.2249844,0.24215997606063522,0.7554914131184681
1744122098.3249843,0.16626163830698082,0.9133309643341747
1744122098.4249845,0.1668150949565199,1.0554796808623554
1744122098.5249844,0.15609645717092022,1.2
1744122098.6249843,0.16388743667882058,1.2
1744122098.7249844,0.16587766534696308,1.2
1744122098.8249843,0.16443400124781346,1.2
1744122098.9249845,0.1666895058734494,1.2
1744122099.0249844,0.22826359238820182,1.2
1744122099.1249843,0.22667441708785185,1.2
1744122099.2249844,0.23900531678715556,1.2
1744122099.3249843,0.24359430536625823,1.2
1744122099.4249845,0.23110192651576458,1.1969354085587287
1744122099.5249844,0.23443562777695068,1.2
1744122099.6249843,0.2313787397198006,1.1971712268850623
1744122099.7249844,0.23870257593916425,1.1989236862543695
1744122099.8249843,0.22138279021689478,1.2
1744122099.9249845,0.2331756013677622,1.2
1744122100.0249844,0.26661200584546574,1.0420824640268285
1744122100.1249843,0.25867406297771567,0.8849607396229922
1744122100.2249844,0.26484048721991355,0.7324828419574876
1744122100.3249843,0.25836837612839103,0.5777982797828584
1744122100.4249845,0.26583881535235165,0.40587159157568764
1744122100.5249844,0.26545159270892293,0.25164708871861186
1744122100.6249843,0.26725659038081284,0.09537434741157708
1744122100.7249844,0.269576380262205,-0.06012154397494912
1744122100.8249843,0.265334583030392,-0.20637613117460557
1744122100.9249845,0.2505751609866752,-0.3530595034215837
1744122101.0249844,0.16730913394232189,-0.49652986305861935
1744122101.1249843,0.11768668225649492,-0.6440652338998584
1744122101.2249844,0.12316523297316317,-0.8122031725219305
1744122101.3249843,0.12074172073729875,-0.953961544878322
1744122101.4249845,0.12000171057571633,-1.1014528854829464
1744122101.5249844,0.1167586341999886,-1.1906244532332946
1744122101.6249843,0.11757314987308136,-1.2
1744122101.7249844,0.11793350097918318,-1.2
1744122101.8249843,0.1175062029357331,-1.2
1744122101.9249845,0.1220163013794951,-1.2
1744122102.0249844,0.1920412856944101,-1.196005331115024
1744122102.1249843,0.2675212205066333,-1.1961170112792625
1744122102.2249844,0.26392828596060686,-1.1972102840123455
1744122102.3249843,0.2718022186258603,-1.2
1744122102.4249845,0.2709701671862221,-1.1941350664890193
1744122102.5249844,0.2698246083119572,-1.2
1744122102.6249843,0.26888319292227086,-1.2
1744122102.7249844,0.26857215969852194,-1.2
1744122102.8249843,0.2655720918062323,-1.1921377262329518
1744122102.9249845,0.2611859128167842,-1.2
1744122103.0249844,0.3449726456049599,-1.0526639173140313
1744122103.1249843,0.42503453382713374,-0.9056576446832278
1744122103.2249844,0.5098737617480107,-0.7823544952094846
1744122103.3249843,0.56829259141436,-0.6218762700595823
1744122103.4249845,0.558986629441764,-0.4701045045238501
1744122103.5249844,0.566438492097482,-0.44324012931125395
1744122103.6249843,0.5542935374922966,-0.42896840173537804
1744122103.7249844,0.5633061446477728,-0.4176068266695092
1744122103.8249843,0.5619155539023717,-0.42330556376958584
1744122103.9249845,0.5630969008110606,-0.43885199939312575
1744122104.0249844,0.4851300956964102,-0.3037519625200781
1744122104.1249843,0.48319229415445814,-0.14623888666792226
1744122104.2249844,0.4676497339328299,0.010852028938077601
1744122104.3249843,0.4686901750137363,0.16031970669669124
1744122104.4249845,0.4724218416591948,0.30228957011593527
1744122104.5249844,0.47104215982952674,0.44586398539213556
1744122104.6249843,0.47461590028464323,0.5887862810707416
1744122104.7249844,0.467786555215365,0.7362562358498316
1744122104.8249843,0.47530514563885884,0.8683481721986337
1744122104.9249845,0.4732142209907273,1.013601169728665
1744122105.0249844,0.4904317482189727,0.8469559016891403
1744122105.1249843,0.4949729105975696,0.6910063864844459
1744122105.2249844,0.48875168009650655,0.5305545926952371
1744122105.3249843,0.4903920266780335,0.40540625379843453
