1744122090.0249844,13,1.701097780337356,0.12948292710777867
1744122090.0249844,14,0.7700787327768754,1.622027371154526
1744122090.0249844,16,2.262396569042901,-1.228633291242868
1744122090.5249844,13,1.6176684510927746,0.17782063542253682
1744122090.5249844,14,0.7588730181095072,1.7524597946128075
1744122090.5249844,16,2.214990402431548,-1.314772676719128
1744122091.0249844,13,1.5839264383473903,0.15121410336998148
1744122091.0249844,14,0.7423960919381505,1.9000048995230758
1744122091.0249844,16,2.1794673580634396,-1.327150111685256
1744122091.5249844,12,2.9233147348116373,0.6429698828968864
1744122091.5249844,13,1.4628918658460617,0.49670729049180673
1744122091.5249844,14,0.7681761437281083,2.252884766168735
1744122091.5249844,16,2.097745607239998,-1.0706434317978586
1744122092.0249844,12,2.9473767490870095,1.221793455425658
1744122092.0249844,13,1.4363351079084603,1.1048691479068762
1744122092.0249844,16,2.039965453372329,-0.4779197846276268
1744122092.5249844,12,2.9721475079860276,1.8495733838221453
1744122092.5249844,13,1.4275850945693906,1.7474391095629365
1744122092.5249844,14,0.9912943158469357,-2.8072604172758995
1744122092.5249844,16,2.041317300979591,0.10011977492518077
1744122093.0249844,12,3.0105924138956177,2.4337709347551377
1744122093.0249844,13,1.39018536194631,2.3597348211050515
1744122093.0249844,14,1.0110098654717545,-2.3338774508543456
1744122093.0249844,16,2.0291374191778213,0.6671726819393049
1744122093.0249844,17,3.019516829792385,-0.02743311006319598
1744122093.5249844,13,1.5548539565937167,2.7019082531747793
1744122093.5249844,14,1.134093936022,-2.0834404759999368
1744122093.5249844,16,1.8761984077883194,1.0311431393719466
1744122093.5249844,17,2.8499936517018623,0.34107342655351175
1744122094.0249844,13,1.5897951288744119,2.6586982267393613
1744122094.0249844,14,1.091813719132977,-2.261863809233239
1744122094.0249844,16,1.7499282572781525,0.9427962471179793
1744122094.0249844,17,2.7969161010244044,0.2974023771701666
1744122094.5249844,14,1.283367626686341,-2.3980696426705777
1744122094.5249844,16,1.7626300108373056,0.9922131213558039
1744122094.5249844,17,2.6350611269584627,0.23189515935189312
1744122095.0249844,13,2.007000293030961,2.6345593224337915
1744122095.0249844,14,1.3498177068933706,-2.508887842511206
1744122095.0249844,16,1.628741441248115,1.0373200613938232
1744122095.0249844,17,2.474945048906553,0.22097936278017566
1744122095.5249844,13,2.0087494693409247,2.885165185002506
1744122095.5249844,14,1.4564711518979234,-2.340150456270345
1744122095.5249844,16,1.5187658775878075,1.3403263238092706
1744122095.5249844,17,2.2874035314454475,0.47807531411154003
1744122096.0249844,13,2.1962229450979636,-2.826044189369006
1744122096.0249844,14,1.5047105154329732,-1.847470254030026
1744122096.0249844,16,1.6791925891992996,1.9833266338102427
1744122096.0249844,17,2.2097855143698513,1.0544683815254043
1744122096.5249844,13,2.304862846009126,-2.234028745249497
1744122096.5249844,14,1.519973697985945,-1.3758741758996058
1744122096.5249844,16,1.7225045505903838,2.673128802440523
1744122096.5249844,17,2.1796797713246563,1.7471127857651532
1744122097.0249844,13,2.3360347053999155,-1.7436746126110576
1744122097.0249844,14,1.5116537090032676,-0.8944959334795417
1744122097.0249844,16,1.8862704456114618,-2.993697849679183
1744122097.0249844,17,2.3095504857492686,2.3622689790766844
1744122097.5249844,13,2.4566069887319557,-1.544645072366291
1744122097.5249844,14,1.263302890375311,-0.7037396690349728
